case_name,model_label,n_scenarios,seed,lolh_hours,lolp_percent,lole_days,eue_mwh,neue_ppm,cvar_eue_mwh,p90_scenario_eue_mwh,p95_scenario_eue_mwh,p99_scenario_eue_mwh,n_shortage_events,mean_shortage_duration_h,max_shortage_duration_h,p95_shortage_duration_h,max_shortfall_mw,mean_shortfall_when_shedding_mw,lolh_ci95_halfwidth_h,lolh_ci95_rel_halfwidth,eue_ci95_halfwidth_mwh,eue_ci95_rel_halfwidth,runtime_s
VRE120_base,M1c_current,20,42,5.95,0.06792237442922375,1.75,2479.1695846344096,55.00271156456548,9782.932122726887,8387.089811914591,9719.414932385727,9826.688409406352,2.0,2.975,7.0,6.049999999999997,461.06735212653746,416.6671570814134,3.253323450517057,0.5467770505070684,1499.9955123041589,0.6050394945149973,1.5
VRE120_base,M1c_VREOnly,20,42,82.8,0.9452054794520548,21.2,28179.663953816653,625.1923781433147,49099.827812856645,41523.690048176664,46898.51077089664,50616.290663984655,22.55,3.671840354767184,10.0,8.0,1000.4147142799991,340.33410572242343,9.321638708431383,0.11258017763806019,5036.057501551674,0.17871247541507998,1.5
VRE120_base,M3,20,42,5.95,0.06792237442922375,1.75,2479.16958463441,55.002711564565494,9782.932122726885,8387.089811914588,9719.414932385725,9826.688409406352,2.0,2.975,7.0,6.049999999999997,461.06735212653757,416.66715708141334,3.253323450517057,0.5467770505070684,1499.9955123041589,0.6050394945149972,193.8
VRE120_bal15,M1c_current,20,42,1.35,0.015410958904109592,0.5,360.0747454396127,7.988597265733199,2721.9615586980653,1337.4475608319135,2219.7893620674868,3067.9024052658,0.6,2.25,6.0,4.899999999999999,148.02942812980646,266.72203365897235,1.174924947211075,0.8703147757119073,383.49822725418363,1.065051720819724,2.2
VRE120_bal15,M1c_VREOnly,20,42,35.45,0.40468036529680373,12.3,11185.58639142536,248.16276618641396,22183.993390865355,19984.96894574536,21454.79030298536,22686.333295849356,12.7,2.7913385826771653,7.0,5.0,800.5845977599997,315.5313509569918,7.348074133654626,0.20727994735273977,2907.988941140707,0.2599764410536323,1.4
VRE120_bal15,M3,20,42,1.35,0.015410958904109592,0.5,360.07474543961246,7.988597265733194,2721.961558698064,1337.4475608319128,2219.789362067485,3067.902405265799,0.6,2.25,6.0,4.899999999999999,148.02942812980626,266.7220336589722,1.174924947211075,0.8703147757119073,383.49822725418363,1.065051720819725,194.3
VRE120_wind_hvy,M1c_current,20,42,2.25,0.025684931506849314,0.75,648.2368652992261,14.381745221688515,3528.387470763443,1829.0691329584536,2866.2066569728677,3984.5564758191767,0.85,2.6470588235294117,6.0,6.0,225.5296759530755,288.1052734663227,1.5568385644598715,0.691928250871054,499.7050543996064,0.770867997717073,1.5
VRE120_wind_hvy,M1c_VREOnly,20,42,19.25,0.21974885844748857,5.4,7392.301746218633,164.00517466232787,19194.761424025357,16301.797458833353,17941.77500850136,20057.929843608563,6.0,3.2083333333333335,7.0,6.0,734.6490306999995,384.01567512824073,6.270831305589227,0.3257574704202196,2752.2814266995024,0.372317245857472,1.2
VRE120_wind_hvy,M3,20,42,2.25,0.025684931506849314,0.75,648.2368652992254,14.381745221688501,3528.3874707634404,1829.0691329584515,2866.2066569728645,3984.556475819175,0.85,2.6470588235294117,6.0,6.0,225.5296759530751,288.1052734663224,1.5568385644598715,0.691928250871054,499.70505439960624,0.7708679977170736,188.1
