model,lolh_diff,lolh_rel_pct,eue_diff_mwh,eue_rel_pct,cvar_eue_diff_mwh,cvar_eue_rel_pct,max_shortfall_diff_mw,n_events_diff
M1,100.39999999999999,660.5263157894736,37138.949135764604,788.9402333686289,44670.84972760768,459.938278428721,274.17829765384795,22.0
M1b,88.6,582.8947368421052,34496.11519147729,732.7986871676708,41921.03836364038,431.6257768206485,274.17829765384795,17.8
M1c,-4.0,-26.31578947368421,9.094947017729282e-13,1.9320335630425295e-14,0.0,0.0,-2.9032222530754552,-3.799999999999999
M2,-4.0,-26.31578947368421,1.8189894035458565e-12,3.864067126085059e-14,-1.8189894035458565e-12,-1.8728608473948813e-14,111.96350078692456,-2.1999999999999993
M3,-4.0,-26.31578947368421,9.094947017729282e-13,1.9320335630425295e-14,-1.8189894035458565e-12,-1.8728608473948813e-14,-2.9032222530754552,-3.799999999999999
HOPE-ED,-3.0,-19.736842105263158,107.27999999999884,2.2789419249959373,109.99999999999636,1.132577753404359,76.35169414692416,0.6000000000000014
