case,scenario_id,pre_storage_eue_mwh,residual_eue_bound_mwh,storage_sufficiency_ratio,m1c_eue_mwh,m2_eue_mwh,m3_eue_mwh,bound_minus_m3_mwh,m1c_minus_m3_mwh,m2_minus_m3_mwh
VRE120_base_pwr0p5x,14,18393.798245999984,4216.937878865376,0.7707413214786992,4216.937878865374,4216.937878865373,4216.937878865374,1.8189894035458565e-12,0.0,-9.094947017729282e-13
VRE120_base_pwr0p5x,15,43791.13605639996,21395.792396261495,0.5114127121820912,21546.591648854184,21546.591648854184,21546.591648854188,-150.79925259269294,-3.637978807091713e-12,-3.637978807091713e-12
VRE120_base_pwr0p5x,16,23056.623701599965,3168.235580498058,0.8625889192840405,3168.2355804980625,3168.2355804980625,3168.2355804980634,-5.4569682106375694e-12,-9.094947017729282e-13,-9.094947017729282e-13
VRE120_base_pwr0p5x,17,14618.263687599972,731.2244152653784,0.9499787094492184,731.2244152653766,731.2244152653748,731.2244152653745,3.865352482534945e-12,2.0463630789890885e-12,2.2737367544323206e-13
VRE120_base_pwr0p5x,18,34907.47428799997,9189.991302596118,0.7367328490518911,9189.99130259612,9189.991302596118,9189.99130259612,-1.8189894035458565e-12,0.0,-1.8189894035458565e-12
VRE120_base_pwr0p5x,19,27280.860125999963,3994.579851363429,0.8535757365085274,3994.57985136343,3994.5798513634318,3994.5798513634336,-4.547473508864641e-12,-3.637978807091713e-12,-1.8189894035458565e-12
VRE120_base_pwr0p5x,20,30448.88220039996,4141.924618898061,0.8639712094638516,4141.924618898059,4141.9246188980605,4141.924618898061,0.0,-2.7284841053187847e-12,-9.094947017729282e-13
VRE120_base_pwr0p5x_ls1p225,1,48865.73282532512,16585.472076361584,0.660590947532746,16585.472076361584,16585.472076361573,16585.472076361577,7.275957614183426e-12,7.275957614183426e-12,-3.637978807091713e-12
VRE120_base_pwr0p5x_ls1p225,2,66332.49625617515,22563.570524117335,0.6598413779427635,22563.57052411735,22563.570524117356,22563.570524117353,-1.8189894035458565e-11,-3.637978807091713e-12,3.637978807091713e-12
VRE120_base_pwr0p5x_ls1p225,3,58026.24306327514,21358.47670033657,0.6319169470088549,21358.476700336574,21358.476700336578,21358.476700336578,-7.275957614183426e-12,-3.637978807091713e-12,0.0
VRE120_base_pwr0p5x_ls1p225,4,75443.41786650015,33548.465522525046,0.5553162029073196,33548.46552252506,33548.46552252506,33548.46552252506,-1.4551915228366852e-11,0.0,0.0
VRE120_base_pwr0p5x_ls1p225,5,81228.91549487515,40759.32800819235,0.4982165185898128,40759.32800819236,40759.32800819236,40759.32800819237,-2.1827872842550278e-11,-1.4551915228366852e-11,-1.4551915228366852e-11
VRE120_base_pwr0p5x_ls1p225,6,60665.02679730013,26885.608104576982,0.5568186560864832,26885.608104576975,26885.608104576968,26885.608104576975,7.275957614183426e-12,0.0,-7.275957614183426e-12
VRE120_base_pwr0p5x_ls1p225,7,57487.99752202512,22033.555086100052,0.6167277338602996,22033.555086100045,22033.55508610005,22033.55508610005,3.637978807091713e-12,-3.637978807091713e-12,0.0
VRE120_base_pwr0p5x_ls1p225,8,44595.80222045012,11306.236832986564,0.7464730698845483,11306.236832986566,11306.236832986566,11306.236832986566,-1.8189894035458565e-12,0.0,0.0
VRE120_base_pwr0p5x_ls1p225,9,27991.0437389001,4850.6918844135,0.8267055730518427,4850.691884413489,4850.691884413487,4850.691884413487,1.2732925824820995e-11,1.8189894035458565e-12,0.0
VRE120_base_pwr0p5x_ls1p225,10,36683.77278642511,7565.795332803889,0.7937563462500884,7565.795332803881,7565.795332803883,7565.795332803883,6.366462912410498e-12,-1.8189894035458565e-12,0.0
VRE120_base_pwr0p5x_ls1p225,11,64053.38539745014,24846.45997502504,0.6120976304241659,24846.45997502504,24846.45997502504,24846.45997502505,-7.275957614183426e-12,-7.275957614183426e-12,-7.275957614183426e-12
VRE120_base_pwr0p5x_ls1p225,12,36080.9523602501,7729.2959389807875,0.785779048684534,7729.295938980797,7729.295938980793,7729.295938980793,-5.4569682106375694e-12,3.637978807091713e-12,0.0
VRE120_base_pwr0p5x_ls1p225,13,43639.12524987513,11622.856441636584,0.7336597290829096,11622.856441636573,11622.856441636575,11622.856441636575,9.094947017729282e-12,-1.8189894035458565e-12,0.0
VRE120_base_pwr0p5x_ls1p225,14,32853.39313065009,9008.140829038493,0.7258079007786115,9008.140829038492,9008.140829038486,9008.140829038486,7.275957614183426e-12,5.4569682106375694e-12,0.0
VRE120_base_pwr0p5x_ls1p225,15,64687.892558075124,33942.585749594284,0.4752868827946203,33942.58574959428,33942.58574959427,33942.58574959427,1.4551915228366852e-11,7.275957614183426e-12,0.0
VRE120_base_pwr0p5x_ls1p225,16,42502.05097517513,9081.725242346183,0.7863226589311961,9081.72524234618,9081.725242346178,9081.725242346178,5.4569682106375694e-12,1.8189894035458565e-12,0.0
VRE120_base_pwr0p5x_ls1p225,17,30146.54750185011,4932.268810546186,0.8363902596062289,4932.268810546185,4932.268810546178,4932.268810546179,6.366462912410498e-12,5.4569682106375694e-12,-9.094947017729282e-13
VRE120_base_pwr0p5x_ls1p225,18,55811.918137600136,19680.929322219294,0.6473704904085642,19680.929322219286,19680.929322219283,19680.929322219283,1.0913936421275139e-11,3.637978807091713e-12,0.0
VRE120_base_pwr0p5x_ls1p225,19,47044.61566422512,13416.302916284665,0.7148174615339236,13416.302916284652,13416.302916284656,13416.302916284656,9.094947017729282e-12,-3.637978807091713e-12,0.0
VRE120_base_pwr0p5x_ls1p225,20,52504.90177057514,12965.992731011589,0.7530517667156553,12965.992731011582,12965.992731011582,12965.992731011582,7.275957614183426e-12,0.0,0.0
VRE120_base_pwr1p0x,1,29464.531872399966,1779.4778133961372,0.93960610604294,1779.4778133961363,1779.4778133961336,1779.4778133961331,4.092726157978177e-12,3.183231456205249e-12,4.547473508864641e-13
VRE120_base_pwr1p0x,2,40276.92264119996,2522.274648130762,0.9373766791817734,2522.2746481307568,2522.274648130755,2522.2746481307545,7.73070496506989e-12,2.2737367544323206e-12,4.547473508864641e-13
VRE120_base_pwr1p0x,3,35615.93109359997,2519.0376033961365,0.9292721676494708,2519.0376033961284,2519.037603396134,2519.0376033961334,3.183231456205249e-12,-5.002220859751105e-12,4.547473508864641e-13
VRE120_base_pwr1p0x,4,49491.39154559995,7004.091136661504,0.8584785976323148,7004.091136661507,7004.091136661509,7004.091136661509,-5.4569682106375694e-12,-1.8189894035458565e-12,0.0
VRE120_base_pwr1p0x,5,54383.20719439995,9712.357466792258,0.8214088876355865,9712.357466792266,9712.357466792264,9712.357466792264,-5.4569682106375694e-12,1.8189894035458565e-12,0.0
VRE120_base_pwr1p0x,6,39633.035714399964,8239.837850261509,0.7920967268407424,8239.837850261514,8239.837850261509,8239.83785026151,-1.8189894035458565e-12,3.637978807091713e-12,-1.8189894035458565e-12
VRE120_base_pwr1p0x,7,36566.712325199966,676.5770517961282,0.981497460155042,676.5770517961282,676.57705179613,676.5770517961292,-1.0231815394945443e-12,-1.0231815394945443e-12,7.958078640513122e-13
VRE120_base_pwr1p0x,8,24945.436746799973,3.637978807091713e-12,0.9999999999999999,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_base_pwr1p0x,9,13900.730931999982,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr1p0x,10,19638.346831999974,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr1p0x,11,40313.85112839996,3237.7367637307543,0.9196867410801678,3237.7367637307552,3237.7367637307543,3237.736763730755,-4.547473508864641e-13,4.547473508864641e-13,-4.547473508864641e-13
VRE120_base_pwr1p0x,12,19869.128942399977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr1p0x,13,23746.44494479997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr1p0x,14,18393.798245999984,839.7710056653741,0.9543448832897797,839.7710056653759,839.771005665375,839.7710056653752,-1.1368683772161603e-12,6.821210263296962e-13,-2.2737367544323206e-13
VRE120_base_pwr1p0x,15,43791.13605639996,9853.506778661504,0.77498855553848,9853.506778661507,9853.506778661507,9853.506778661507,-3.637978807091713e-12,0.0,0.0
VRE120_base_pwr1p0x,16,23056.623701599965,102.97820926537315,0.9955336821818267,102.97820926537406,102.97820926537497,102.97820926537509,-1.9326762412674725e-12,-1.0231815394945443e-12,-1.1368683772161603e-13
VRE120_base_pwr1p0x,17,14618.263687599972,1.8189894035458565e-12,0.9999999999999999,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0
VRE120_base_pwr1p0x,18,34907.47428799997,3095.745364930739,0.9113156873112715,3095.745364930747,3095.745364930748,3095.745364930748,-9.094947017729282e-12,-9.094947017729282e-13,0.0
VRE120_base_pwr1p0x,19,27280.860125999963,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr1p0x,20,30448.88220039996,7.275957614183426e-12,0.9999999999999998,0.0,0.0,0.0,7.275957614183426e-12,0.0,0.0
VRE120_base_pwr2p0x,1,29464.531872399966,3.637978807091713e-12,0.9999999999999999,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_base_pwr2p0x,2,40276.92264119996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,3,35615.93109359997,7.275957614183426e-12,0.9999999999999998,0.0,0.0,0.0,7.275957614183426e-12,0.0,0.0
VRE120_base_pwr2p0x,4,49491.39154559995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,5,54383.20719439995,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,6,39633.035714399964,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,7,36566.712325199966,7.275957614183426e-12,0.9999999999999998,0.0,0.0,0.0,7.275957614183426e-12,0.0,0.0
VRE120_base_pwr2p0x,8,24945.436746799973,3.637978807091713e-12,0.9999999999999999,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_base_pwr2p0x,9,13900.730931999982,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,10,19638.346831999974,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,11,40313.85112839996,7.275957614183426e-12,0.9999999999999998,0.0,0.0,0.0,7.275957614183426e-12,0.0,0.0
VRE120_base_pwr2p0x,12,19869.128942399977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,13,23746.44494479997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,14,18393.798245999984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,15,43791.13605639996,841.7958225307593,0.9807770270803986,841.7958225307566,841.7958225307566,841.7958225307566,2.7284841053187847e-12,0.0,0.0
VRE120_base_pwr2p0x,16,23056.623701599965,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,17,14618.263687599972,1.8189894035458565e-12,0.9999999999999999,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0
VRE120_base_pwr2p0x,18,34907.47428799997,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,19,27280.860125999963,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_base_pwr2p0x,20,30448.88220039996,7.275957614183426e-12,0.9999999999999998,0.0,0.0,0.0,7.275957614183426e-12,0.0,0.0
VRE120_wind_hvy_dur12h,1,14628.051111999986,1.8189894035458565e-12,0.9999999999999999,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_dur12h,2,20296.354095999974,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_dur12h,3,18790.931141999976,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,4,23930.226200799963,663.0962136000016,0.9722904326922812,663.0962135999971,663.0962135999971,663.0962135999971,4.547473508864641e-12,0.0,0.0
VRE120_wind_hvy_dur12h,5,28366.462050799964,658.0076767999926,0.9768033223310824,658.0076767999972,658.0076767999972,658.0076767999972,-4.547473508864641e-12,0.0,0.0
VRE120_wind_hvy_dur12h,6,25375.687206399976,705.3139155999961,0.9722051304517141,705.3139155999979,705.3139155999979,705.3139155999979,-1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_dur12h,7,16674.47596079998,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_dur12h,8,12729.834394799978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,9,7325.049348799987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,10,8240.910919199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,11,22093.01744999997,29.200906800000666,0.9986782743975064,29.200906799998847,29.200906799998847,29.200906799998847,1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_dur12h,12,10285.422772799982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,13,13048.291331999979,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,14,5580.084951999987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,15,24003.500644399966,1563.5087691999906,0.9348633021340261,1563.508769199998,1563.5087691999952,1563.5087691999952,-4.547473508864641e-12,2.7284841053187847e-12,0.0
VRE120_wind_hvy_dur12h,16,10673.109353599975,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,17,5699.138032799995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,18,17867.81303159998,159.3098683999997,0.9910839749599879,159.3098683999997,159.3098683999997,159.3098683999997,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,19,14673.605152799977,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur12h,20,15740.251583599984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur2h,1,14628.051111999986,4124.295366498067,0.7180557180911995,4124.295366498065,4124.2953664980605,4124.295366498061,5.4569682106375694e-12,3.637978807091713e-12,-9.094947017729282e-13
VRE120_wind_hvy_dur2h,2,20296.354095999974,2586.4546632980637,0.8725655528542535,2586.4546632980637,2586.454663298058,2586.4546632980596,4.092726157978177e-12,4.092726157978177e-12,-1.3642420526593924e-12
VRE120_wind_hvy_dur2h,3,18790.931141999976,4100.397104130749,0.7817885088745884,4100.397104130753,4100.397104130749,4100.3971041307495,-9.094947017729282e-13,3.637978807091713e-12,-9.094947017729282e-13
VRE120_wind_hvy_dur2h,4,23930.226200799963,4801.240806930753,0.7993650053015273,4980.944382690751,4980.944382690747,4980.944382690747,-179.70357575999424,3.637978807091713e-12,0.0
VRE120_wind_hvy_dur2h,5,28366.462050799964,10292.22615422881,0.6371691987602466,10292.226154228814,10292.226154228812,10292.226154228814,-3.637978807091713e-12,0.0,-1.8189894035458565e-12
VRE120_wind_hvy_dur2h,6,25375.687206399976,7802.348170963436,0.692526625683043,7802.34817096344,7802.348170963438,7802.348170963438,-1.8189894035458565e-12,1.8189894035458565e-12,0.0
VRE120_wind_hvy_dur2h,7,16674.47596079998,2596.2987304980634,0.8442950329232713,2596.2987304980616,2596.298730498059,2596.2987304980597,3.637978807091713e-12,1.8189894035458565e-12,-9.094947017729282e-13
VRE120_wind_hvy_dur2h,8,12729.834394799978,1048.8959772653725,0.9176033289408826,1048.8959772653734,1048.8959772653716,1048.8959772653716,9.094947017729282e-13,1.8189894035458565e-12,0.0
VRE120_wind_hvy_dur2h,9,7325.049348799987,143.9448004326905,0.9803489650951946,143.9448004326905,143.94480043268868,143.94480043268905,1.4495071809506044e-12,1.4495071809506044e-12,-3.694822225952521e-13
VRE120_wind_hvy_dur2h,10,8240.910919199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur2h,11,22093.01744999997,4076.0234149307507,0.8155062601043319,4076.0234149307507,4076.0234149307444,4076.023414930746,4.547473508864641e-12,4.547473508864641e-12,-1.8189894035458565e-12
VRE120_wind_hvy_dur2h,12,10285.422772799982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur2h,13,13048.291331999979,640.187034865372,0.9509370983083922,640.1870348653738,640.1870348653738,640.1870348653746,-2.6147972675971687e-12,-7.958078640513122e-13,-7.958078640513122e-13
VRE120_wind_hvy_dur2h,14,5580.084951999987,157.48495403268498,0.9717773196309063,157.48495403268498,157.4849540326868,157.48495403268714,-2.1600499167107046e-12,-2.1600499167107046e-12,-3.410605131648481e-13
VRE120_wind_hvy_dur2h,15,24003.500644399966,9191.044575330743,0.6170956598584707,9191.04457533075,9191.044575330747,9191.044575330747,-3.637978807091713e-12,3.637978807091713e-12,0.0
VRE120_wind_hvy_dur2h,16,10673.109353599975,405.25814403268123,0.9620299829593716,405.2581440326867,405.2581440326858,405.2581440326861,-4.888534022029489e-12,5.684341886080801e-13,-3.410605131648481e-13
VRE120_wind_hvy_dur2h,17,5699.138032799995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur2h,18,17867.81303159998,4210.204157698057,0.7643693634888538,4210.20415769806,4210.204157698059,4210.20415769806,-2.7284841053187847e-12,0.0,-9.094947017729282e-13
VRE120_wind_hvy_dur2h,19,14673.605152799977,816.6555492653715,0.9443452688850947,816.6555492653752,816.6555492653706,816.6555492653715,0.0,3.637978807091713e-12,-9.094947017729282e-13
VRE120_wind_hvy_dur2h,20,15740.251583599984,643.3795480653753,0.9591252055503533,643.3795480653744,643.3795480653716,643.3795480653724,2.8421709430404007e-12,1.9326762412674725e-12,-7.958078640513122e-13
VRE120_wind_hvy_dur4h,1,14628.051111999986,514.1403548653761,0.9648524365324642,514.140354865377,514.1403548653743,514.1403548653742,1.9326762412674725e-12,2.8421709430404007e-12,1.1368683772161603e-13
VRE120_wind_hvy_dur4h,2,20296.354095999974,537.1403548653798,0.9735351308749959,537.140354865377,537.1403548653743,537.1403548653741,5.6843418860808015e-12,2.9558577807620168e-12,2.2737367544323206e-13
VRE120_wind_hvy_dur4h,3,18790.931141999976,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,4,23930.226200799963,1722.0067020653805,0.9280405171428001,1722.006702065376,1722.0067020653742,1722.0067020653742,6.366462912410498e-12,1.8189894035458565e-12,0.0
VRE120_wind_hvy_dur4h,5,28366.462050799964,2792.631010996134,0.9015516631578883,2792.631010996136,2792.631010996133,2792.6310109961328,1.3642420526593924e-12,3.183231456205249e-12,4.547473508864641e-13
VRE120_wind_hvy_dur4h,6,25375.687206399976,1513.2404797307536,0.9403665221981022,1513.2404797307554,1513.2404797307545,1513.240479730754,-4.547473508864641e-13,1.3642420526593924e-12,4.547473508864641e-13
VRE120_wind_hvy_dur4h,7,16674.47596079998,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_dur4h,8,12729.834394799978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,9,7325.049348799987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,10,8240.910919199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,11,22093.01744999997,814.8024704653762,0.9631194574344856,814.8024704653772,814.8024704653744,814.802470465374,2.2737367544323206e-12,3.183231456205249e-12,4.547473508864641e-13
VRE120_wind_hvy_dur4h,12,10285.422772799982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,13,13048.291331999979,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,14,5580.084951999987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,15,24003.500644399966,4264.143930530747,0.8223532478157275,4264.14393053075,4264.143930530749,4264.143930530749,-1.8189894035458565e-12,1.8189894035458565e-12,0.0
VRE120_wind_hvy_dur4h,16,10673.109353599975,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,17,5699.138032799995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,18,17867.81303159998,806.632002465376,0.9548555829950306,806.6320024653751,806.632002465376,806.632002465376,0.0,-9.094947017729282e-13,0.0
VRE120_wind_hvy_dur4h,19,14673.605152799977,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur4h,20,15740.251583599984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,1,14628.051111999986,1.8189894035458565e-12,0.9999999999999999,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_dur8h,2,20296.354095999974,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_dur8h,3,18790.931141999976,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,4,23930.226200799963,663.0962136000016,0.9722904326922812,663.0962135999971,663.0962135999971,663.0962135999971,4.547473508864641e-12,0.0,0.0
VRE120_wind_hvy_dur8h,5,28366.462050799964,658.0076767999926,0.9768033223310824,658.0076767999972,658.0076767999972,658.0076767999972,-4.547473508864641e-12,0.0,0.0
VRE120_wind_hvy_dur8h,6,25375.687206399976,705.3139155999961,0.9722051304517141,705.3139155999979,705.3139155999979,705.3139155999979,-1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_dur8h,7,16674.47596079998,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_dur8h,8,12729.834394799978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,9,7325.049348799987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,10,8240.910919199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,11,22093.01744999997,29.200906800000666,0.9986782743975064,29.200906799998847,29.200906799998847,29.200906799998847,1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_dur8h,12,10285.422772799982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,13,13048.291331999979,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,14,5580.084951999987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,15,24003.500644399966,1563.5087691999906,0.9348633021340261,1563.508769199998,1563.5087691999952,1563.5087691999952,-4.547473508864641e-12,2.7284841053187847e-12,0.0
VRE120_wind_hvy_dur8h,16,10673.109353599975,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,17,5699.138032799995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,18,17867.81303159998,159.3098683999997,0.9910839749599879,159.3098683999997,159.3098683999997,159.3098683999997,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,19,14673.605152799977,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_dur8h,20,15740.251583599984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr0p5x,1,14628.051111999986,4340.163467665374,0.7032985847236368,4340.163467665373,4340.163467665371,4340.163467665371,2.7284841053187847e-12,1.8189894035458565e-12,0.0
VRE120_wind_hvy_pwr0p5x,2,20296.354095999974,3326.84817803268,0.8360864142250879,3326.84817803268,3326.8481780326783,3326.848178032679,1.3642420526593924e-12,1.3642420526593924e-12,-4.547473508864641e-13
VRE120_wind_hvy_pwr0p5x,3,18790.931141999976,4223.121034530748,0.7752574897636888,4223.12103453075,4223.121034530747,4223.121034530748,0.0,1.8189894035458565e-12,-9.094947017729282e-13
VRE120_wind_hvy_pwr0p5x,4,23930.226200799963,5674.8722476326875,0.7628575593053533,5831.411451025371,5831.411451025367,5831.411451025367,-156.53920339267916,4.547473508864641e-12,0.0
VRE120_wind_hvy_pwr0p5x,5,28366.462050799964,10645.33108539612,0.6247212265550787,10645.331085396123,10645.331085396123,10645.331085396123,-3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr0p5x,6,25375.687206399976,7802.348170963436,0.692526625683043,7802.34817096344,7802.348170963437,7802.348170963438,-1.8189894035458565e-12,1.8189894035458565e-12,-9.094947017729282e-13
VRE120_wind_hvy_pwr0p5x,7,16674.47596079998,3170.9620612653707,0.8098313812847862,3170.96206126537,3170.962061265368,3170.962061265369,1.8189894035458565e-12,9.094947017729282e-13,-9.094947017729282e-13
VRE120_wind_hvy_pwr0p5x,8,12729.834394799978,1295.2680980653713,0.8982494148867737,1295.2680980653704,1295.2680980653695,1295.2680980653695,1.8189894035458565e-12,9.094947017729282e-13,0.0
VRE120_wind_hvy_pwr0p5x,9,7325.049348799987,339.38070479999897,0.9536684753044569,339.38070479999897,339.38070479999897,339.38070479999897,0.0,0.0,0.0
VRE120_wind_hvy_pwr0p5x,10,8240.910919199983,477.4423223999993,0.9420643752758404,477.4423223999984,477.4423223999993,477.4423223999993,0.0,-9.094947017729282e-13,0.0
VRE120_wind_hvy_pwr0p5x,11,22093.01744999997,4496.64122489806,0.796467764755327,4496.6412248980605,4496.641224898056,4496.641224898057,2.7284841053187847e-12,3.637978807091713e-12,-9.094947017729282e-13
VRE120_wind_hvy_pwr0p5x,12,10285.422772799982,125.47395160000087,0.98780079785035,125.47395159999724,125.47395159999814,125.47395159999814,2.7284841053187847e-12,-9.094947017729282e-13,0.0
VRE120_wind_hvy_pwr0p5x,13,13048.291331999979,1001.5348279999962,0.9232439863184381,1001.5348279999998,1001.5348279999998,1001.5348279999998,-3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr0p5x,14,5580.084951999987,157.48495403268498,0.9717773196309063,157.4849540326868,157.4849540326868,157.4849540326871,-2.1316282072803006e-12,-3.126388037344441e-13,-3.126388037344441e-13
VRE120_wind_hvy_pwr0p5x,15,24003.500644399966,9449.25980289805,0.6063382611193184,9449.259802898056,9449.259802898057,9449.259802898057,-7.275957614183426e-12,-1.8189894035458565e-12,0.0
VRE120_wind_hvy_pwr0p5x,16,10673.109353599975,727.3609431999921,0.9318510736559953,727.3609431999957,727.3609431999957,727.3609431999957,-3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr0p5x,17,5699.138032799995,63.137146799998845,0.9889216322825262,63.137146799999755,63.137146799998845,63.137146799998845,0.0,9.094947017729282e-13,0.0
VRE120_wind_hvy_pwr0p5x,18,17867.81303159998,4329.169337698057,0.757711291804893,4329.169337698057,4329.1693376980575,4329.1693376980575,-9.094947017729282e-13,-9.094947017729282e-13,0.0
