case_folder,mode,hour,load_shed_mw
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,5947,184.9224175999998
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,5970,233.21102880000126
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,5971,33.67047559999901
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6040,142.25813319999997
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6041,384.4316520000002
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6042,682.5362400000013
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6043,607.2766616000008
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6044,368.95347760000095
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6063,249.31983639999999
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6064,447.95168600000034
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6065,786.9764788000002
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6066,1057.5103431999987
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6067,969.9732703999998
RAChronoOps_VRE120_base_nostorage_s001_ED,ED,6068,640.2785963999986
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4410,149.70026399999983
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4411,57.503967599999896
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4434,121.90727039999888
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4435,136.57141159999946
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4747,50.99171120000028
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4769,149.3925903999998
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4770,414.02282839999907
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4771,366.67650719999847
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4772,134.70840199999975
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4818,103.19314759999975
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4819,197.14454599999954
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4820,72.2279708000001
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4866,206.06780319999928
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4867,54.32503119999967
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4935,68.59117559999936
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4937,68.11669319999965
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4938,311.5207527999991
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4939,355.9972675999993
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4940,130.89718880000032
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4961,61.11588879999965
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4962,387.7597104000001
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4963,543.2773864000014
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4964,441.78908159999924
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4965,72.52069479999932
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4983,135.5378843999997
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4984,668.2972087999992
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4985,864.6539771999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4986,1022.4009067999987
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4987,909.8370979999995
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4988,805.7195783999991
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,4989,409.9164291999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5006,169.78032959999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5007,603.939763599999
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5008,455.3810847999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5009,622.2831912000013
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5010,673.4148732000003
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5011,737.8834419999985
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5012,739.0900187999991
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5057,37.562348799998745
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5058,51.339358399999355
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5391,43.12158959999965
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5392,51.98836200000005
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5393,179.76427319999857
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5414,5.4305487999979505
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5415,433.309868399999
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5416,399.52982239999983
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5417,371.8992683999993
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5442,36.36293079999922
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5725,0.40802879999921515
