case_name,scenario_id,mode,case_folder,start_time,end_time,runtime_s,status,error_message,output_dir
VRE120_base_nostorage,1,UC,RAChronoOps_VRE120_base_nostorage_s001_UC,2026-05-20 13:37:45,2026-05-20 13:51:37,831.085000038147,OK,,D:/MIT Dropbox/Shen Wang/MIT/RA/RA_assessment/RAChronoOps/exports/hope_model_cases/RAChronoOps_VRE120_base_nostorage_s001_UC/output
VRE120_base_nostorage,2,UC,RAChronoOps_VRE120_base_nostorage_s002_UC,2026-05-20 13:51:39,2026-05-20 14:05:59,859.3650000095367,OK,,D:/MIT Dropbox/Shen Wang/MIT/RA/RA_assessment/RAChronoOps/exports/hope_model_cases/RAChronoOps_VRE120_base_nostorage_s002_UC/output
VRE120_base_nostorage,3,UC,RAChronoOps_VRE120_base_nostorage_s003_UC,2026-05-20 14:05:59,2026-05-20 14:21:16,917.4190001487732,OK,,D:/MIT Dropbox/Shen Wang/MIT/RA/RA_assessment/RAChronoOps/exports/hope_model_cases/RAChronoOps_VRE120_base_nostorage_s003_UC/output
VRE120_base_nostorage,4,UC,RAChronoOps_VRE120_base_nostorage_s004_UC,2026-05-20 14:21:16,2026-05-20 14:36:05,888.8619999885559,OK,,D:/MIT Dropbox/Shen Wang/MIT/RA/RA_assessment/RAChronoOps/exports/hope_model_cases/RAChronoOps_VRE120_base_nostorage_s004_UC/output
VRE120_base_nostorage,5,UC,RAChronoOps_VRE120_base_nostorage_s005_UC,2026-05-20 14:36:05,2026-05-20 14:50:26,861.5479998588562,OK,,D:/MIT Dropbox/Shen Wang/MIT/RA/RA_assessment/RAChronoOps/exports/hope_model_cases/RAChronoOps_VRE120_base_nostorage_s005_UC/output
